distance,duration,lat,lon
28573,4069,18.6303913323,73.8025990874
18164,2882,18.5627344945,73.91663756220001
27002,3204,18.560856,73.786414
18572,2503,18.5084802629,73.7921864167
11455,2006,18.5274357414,73.8785904273
7344,1446,18.4569439088,73.8532361761
30244,3355,18.593551716700002,73.7615093216
29379,3973,18.6529083018,73.7823873013
29197,4082,18.6507827904,73.7832197919
19195,2991,18.5610115098,73.9281214401
12152,2076,18.4580213916,73.8165992126
17302,2742,18.5428601554,73.8384099305
18948,2990,18.5698261684,73.9136475697
31019,3531,18.596709429100002,73.7653646618
26695,3384,18.556362,73.799469
16095,2683,18.544189803,73.9357855171
5133,950,18.4574587989,73.9125880972
37059,4046,18.6434705229,73.755396232
16969,2708,18.506448013299998,73.8191268593
25376,3843,18.6256107225,73.82086191329999
18088,3081,18.5585968864,73.928614296
31908,3716,18.6026338348,73.7699743733
37986,4161,18.6458686942,73.766328916
11575,1973,18.5279790305,73.87587804350001
18767,2986,18.5625485617,73.82916402069999
18036,2791,18.565395058900002,73.9109952003
13323,2278,18.516386476199997,73.9249128476
34313,3902,18.600033473499998,73.7932214712
16298,2545,18.501938952899998,73.8105669245
10638,1793,18.518749875999998,73.8785324246
20528,3207,18.5545332368,73.7984631211
6062,1145,18.4621703365,73.8653108105
17041,2824,18.5498903551,73.9405722544
18578,3224,18.55202253,73.9479986206
14364,2420,18.4923185699,73.828650713
31558,3441,18.5910078996,73.7463159487
6071,1110,18.4844112452,73.8873753324
12796,2153,18.5145377624,73.8483823836
11695,1853,18.509158098,73.853857778
18671,2973,18.5625511044,73.8300746307
15349,2566,18.5248648704,73.8289139047
9161,1586,18.5064995193,73.899943158
6454,1181,18.4782846302,73.9013647288
8908,1498,18.5083762983,73.8776308671
14545,2428,18.5156533515,73.9329286292
4773,875,18.4738037664,73.8911492005
18405,2838,18.570899131500003,73.90529095
16120,2597,18.510852038099998,73.8177153468
9533,1750,18.4629113226,73.8377698883
9445,1623,18.4882600224,73.8540777192
15601,2426,18.4987548,73.8133425
7345,1446,18.4569601284,73.8532616571
27209,3255,18.5615788476,73.7850866094
29710,3201,18.5838576793,73.7612602115
34099,3848,18.598616,73.788631
14242,2233,18.4881795755,73.8134516403
7839,1379,18.4944934335,73.89990393069999
22372,3470,18.5800352073,73.974776119
16460,2670,18.5114297162,73.8137765229
18329,3090,18.552843226,73.9486809075
13659,2229,18.5037467881,73.8349891081
27117,3841,18.6161126465,73.8490153849
29968,3280,18.594941,73.760173
21865,3445,18.5809587356,73.8197028637
12239,2107,18.4699330402,73.83046455680001
7768,1530,18.4684857885,73.8550905883
6887,1265,18.4856727,73.898772
94933,7404,18.7579882698,73.3767709136
8817,1483,18.5075528454,73.8771202415
10156,1851,18.4963064348,73.93293567
6571,1173,18.4841784843,73.8837456331
20928,3300,18.561605,73.802522
17216,2893,18.5499625087,73.9420062304
18560,2474,18.5151926831,73.78199838100001
20432,3204,18.5618960474,73.8071108982
32473,3550,18.5836317275,73.7295367196
32559,3472,18.5936594428,73.7393093482
10080,1704,18.459909196199998,73.8261250779
6448,1188,18.4811557431,73.898886703
8156,1667,18.462465459300002,73.8528868183
18489,2487,18.5085425781,73.7914843485
25476,3175,18.552088,73.792923
18633,2490,18.5156317329,73.7816775218
27029,3226,18.5631155766,73.78322683270001
7075,1325,18.463257645,73.91918364909999
11230,2087,18.502100151700002,73.93706727770001
10669,1771,18.5183671054,73.8798497245
8025,1636,18.458001,73.848487
20405,3198,18.561656399500002,73.8072423264
11441,1798,18.5057329686,73.8523815572
18906,2504,18.5080780753,73.7723025307
28468,4104,18.642065088,73.8229161501
20388,3157,18.5460261174,73.8030051067
14520,2198,18.489367515599998,73.7920737639
28202,3213,18.5747027348,73.773432076
34243,3907,18.593988,73.793855
31603,3382,18.6048934055,73.7532122433
20058,3185,18.5521382287,73.8043475524
9981,1703,18.4576531146,73.8246387988
20720,2743,18.5007059512,73.75731132920001
15131,2617,18.5295780514,73.83550778029999
31887,3669,18.5952699237,73.7686758488
12804,2140,18.5130037757,73.8453189656
13755,2192,18.5010226281,73.8349854201
18072,2817,18.5545443615,73.90475068239999
16240,2779,18.533222046600002,73.8295971975
13278,2233,18.5163804358,73.8424443081
32542,3486,18.5947036514,73.73869847510001
26795,3957,18.633723096700002,73.8061409444
22448,3406,18.597612212,73.9054597914
80048,5953,18.7545297376,73.4027538076
12030,1959,18.510048308800002,73.8489456475
23224,3191,18.4995254026,73.7381878495
16479,2663,18.538886,73.912604
23844,3659,18.606176495299998,73.9102331176
7449,1468,18.4573869243,73.85284256189999
18228,2797,18.57077,73.906983
18715,2951,18.567632557899998,73.9177768305
38150,4189,18.649538475499998,73.76630142329999
30140,3345,18.595053,73.7618
12829,2101,18.5137766523,73.8461058587
13981,2341,18.5270997215,73.8506082818
27566,3318,18.563619976600002,73.779085502
36552,3938,18.6429314142,73.7560382858
6946,1275,18.4862109981,73.8988793269
30221,3345,18.5902839932,73.748209253
11421,1986,18.5189453939,73.8658251241
14067,2333,18.5187406565,73.9339854196
20875,3296,18.565354059,73.80681786689999
9846,1720,18.515363725,73.873866722
12655,2233,18.5351795931,73.8755179569
13365,2198,18.5409761259,73.88750810180001
18246,2877,18.5637461559,73.9177808538
25768,3256,18.5519672235,73.7930775806
27100,3239,18.5612877098,73.7860910967
13773,2376,18.4890225177,73.8300501555
16995,2828,18.5508855641,73.9394175634
13829,2241,18.508065675799998,73.8350031897
8933,1525,18.4869382074,73.8572836295
31553,3530,18.5926072834,73.7449936196
20036,3062,18.563142,73.937479
30879,3431,18.5950166585,73.76410704109999
6609,1187,18.4777504,73.904802
34447,3958,18.611306851400002,73.7839999795
25584,3833,18.5935119,73.8020668
31793,3476,18.5860425007,73.73625665899999
13881,2223,18.5397186113,73.8939574733
3909,706,18.4682523699,73.8890205324
24441,3016,18.544018472,73.7902672961
33929,3768,18.6052407114,73.7759741396
30859,3467,18.599231553,73.763705045
13865,2351,18.5117991493,73.83741080760001
13592,2284,18.5220469454,73.8505750895
25259,3120,18.5449835179,73.76946575939999
26452,4033,18.6362300578,73.8206956163
18019,2842,18.5618750703,73.91740869729999
14430,2441,18.4907347812,73.823033832
34915,3795,18.5963551149,73.7194764242
12123,2134,18.5326625619,73.8765133917
4392,809,18.468512183199998,73.8913600892
19743,3115,18.5510187456,73.80393784489999
18552,2922,18.560747,73.918771
23738,3621,18.5967682166,73.9079539105
13963,2275,18.503996373499998,73.8309580833
23168,3056,18.541374739600002,73.7921317667
30278,3348,18.5966814653,73.7609504163
17680,2808,18.5607337202,73.9140096679
12034,2103,18.472731152799998,73.8214372471
25871,3682,18.60276,73.776804
15665,2623,18.521857471300002,73.8293514401
18545,2917,18.5658130031,73.9154617488
14922,2557,18.527553682,73.8378902525
17520,2967,18.5536928423,73.9380174503
14035,2404,18.523231471400003,73.8438031822
13160,2277,18.5098527,73.9283031
79609,5836,18.7538014494,73.40469103310001
16665,2604,18.501997455,73.8218154386
37487,4125,18.6466257201,73.770057857
12557,2133,18.5027325459,73.93200092020001
25483,3812,18.6152296614,73.8047998399
37903,4113,18.6484920622,73.7654840201
15942,2566,18.5105983297,73.8158009201
12898,2183,18.508834123699998,73.9284972847
12669,2038,18.5091126335,73.84365398439999
18052,2851,18.5620807095,73.9172306657
9876,1663,18.5180555473,73.8790765777
16253,2546,18.5026476545,73.8174078986
6927,1203,18.4801744378,73.8754398376
18158,2880,18.5628181,73.9167764
68179,6031,18.7667587313,73.4974069521
15980,2575,18.5109067221,73.8156228885
26174,3994,18.5842965526,73.9971199259
6034,1083,18.4863502715,73.8885876909
6108,1154,18.4617565914,73.8652930409
24978,3794,18.597761,73.804023
65557,5846,18.7597514781,73.5152412951
16454,2835,18.5341280266,73.82925085720001
11470,1804,18.5059911354,73.8522947207
15300,2564,18.5519847055,73.8975734264
7161,1412,18.4553257639,73.8535097614
18809,2564,18.5083053988,73.7905472517
4517,832,18.459918737,73.8776603714
9451,1744,18.4627707581,73.8377906755
9595,1638,18.513942609,73.8773019612
14713,2494,18.4904486102,73.8213648275
31231,3442,18.5903612143,73.7689296529
12185,2245,18.5062527991,73.9420977607
30006,3288,18.594975665699998,73.7605319917
35256,3889,18.612473282,73.7146310136
13607,2351,18.5390151492,73.899263218
20906,3330,18.5604842177,73.8063940778
13990,2356,18.48984,73.82714
18317,2838,18.565224118699998,73.9138275708
15578,2591,18.5299592075,73.8381393626
25625,3759,18.6263433747,73.8047948107
29191,4151,18.6510181831,73.8395699859
12945,2123,18.513417715,73.8450665027
38444,4176,18.6562304123,73.7670554593
31839,3526,18.5914578768,73.7735018134
12709,2235,18.4643420845,73.8324151933
33070,3570,18.5956407644,73.7348360941
14355,2405,18.5365426781,73.9110206813
11667,2109,18.5048519556,73.9276165143
6311,1182,18.482222,73.896898
18590,2930,18.5604063474,73.9187655598
34674,3744,18.6355076145,73.7505122647
9589,1609,18.5154848532,73.8787714764
27005,3823,18.6364063792,73.796630837
13837,2242,18.5079973197,73.8350370526
13414,2211,18.541424963599997,73.8876549527
28827,3986,18.6441611641,73.7914518267
20462,3262,18.557593140599998,73.8050767779
10364,1734,18.5157309243,73.8796619698
7219,1284,18.4812807112,73.8748517632
13050,2180,18.5160485271,73.8418434933
17991,2902,18.5623124109,73.8369112462
14666,2465,18.5301785546,73.9211822301
8714,1477,18.506064579300002,73.8763082027
19181,2572,18.519495386099997,73.7786570191
13950,2272,18.5040332548,73.8308176026
12495,2226,18.5359774823,73.8760654628
13371,2034,18.4815303293,73.8025997579
7315,1432,18.4605789548,73.8575283811
18379,3027,18.5541963167,73.9474749193
27704,3967,18.6367488552,73.7975401059
28221,4094,18.6422684066,73.7986304238
30723,3442,18.5980154599,73.7636708468
8887,1554,18.480045653,73.85706737640001
31007,3498,18.5954097438,73.763634637
13510,2143,18.4946781685,73.8364271075
31037,3375,18.5910921115,73.741404824
38060,4161,18.6501194957,73.7665314227
12966,2088,18.4865321534,73.9522955194
11031,1874,18.5232371938,73.87648791069999
31404,3429,18.588604505699998,73.7385385484
19879,2749,18.5077620473,73.80372427399999
11727,2032,18.470487323900002,73.8207516074
8967,1686,18.4811656006,73.9329111949
13260,2313,18.509662021500002,73.9280285686
4648,867,18.4724583078,73.8914318383
22221,2839,18.5233872458,73.7806985155
24229,3539,18.5879314349,73.7835637853
9521,1744,18.4628245034,73.8377628475
82937,6203,18.7615168901,73.4589631855
20312,3204,18.5603911,73.8088796
9578,1670,18.4926050557,73.8571813703
18719,2903,18.5711304983,73.9114102721
16425,2662,18.511398,73.814173
34420,3994,18.5935701478,73.7932361662
16464,2839,18.534019945,73.8296987861
15263,2490,18.539498958499998,73.9060009271
9571,1618,18.5143927893,73.8798782229
14770,2350,18.4859477139,73.8155752793
37806,3870,18.6593583718,73.7326571345
4466,821,18.459449332000002,73.8776576892
16054,2505,18.502092,73.81283
23565,3166,18.499205,73.731933
18073,2410,18.5045883821,73.7884440646
17431,2271,18.3539463689,73.8531238586
32499,3632,18.5774501914,73.7438724563
25575,3827,18.594891,73.803932
13958,2272,18.504017993599998,73.8306935504
17142,2852,18.5543603269,73.9353258535
29983,3283,18.5950633712,73.7603133917
10211,1709,18.5171027481,73.879436329
21296,3350,18.565298,73.802485
6795,1256,18.4811646467,73.9025606588
27608,3352,18.562671,73.779964
15437,2616,18.538911521099998,73.9352148771
13726,2330,18.5220564827,73.8410881162
17586,2762,18.5610452005,73.91384840010001
11898,2077,18.4737827785,73.82208097729999
19671,3089,18.5547080536,73.8092134148
18836,3000,18.550577,73.9224
16446,2826,18.534763799100002,73.8289625198
31740,3565,18.594808834600002,73.7647916749
13980,2552,18.5175564173,73.9462451264
30984,3495,18.5999538326,73.7642059475
9581,1621,18.5144967503,73.8772389293
18792,2920,18.567812,73.914639
24586,3730,18.6175170252,73.8172422722
18234,2856,18.5700321159,73.90351518989999
15552,2633,18.5404576724,73.93378693609999
14558,2298,18.501387950399998,73.8346320391
20288,3169,18.5604334,73.8072715
31824,3580,18.5946953893,73.7640004233
27353,3071,18.566766484000002,73.7716111913
32576,3651,18.587340350799998,73.7804292887
6584,1215,18.4812202941,73.9004353434
18635,2490,18.5157013576,73.7816483527
15074,2355,18.4913773923,73.8153848425
24922,3792,18.620913857799998,73.81794702260001
9637,1736,18.4911592672,73.8580165431
17643,2720,18.565294625,73.9074486494
32054,3577,18.5931036518,73.7732406333
79691,5870,18.7543713177,73.40427126739999
26107,3916,18.609109962,73.802456595
30054,3253,18.5907914907,73.7486447766
14082,2259,18.4836105717,73.8111335412
10647,1831,18.5196778687,73.8708257675
37795,4272,18.5778887634,73.6900737137
29950,4253,18.6483132119,73.77756334840001
32805,3611,18.6025772737,73.7646589056
30804,3437,18.5939435343,73.7641174346
38247,4238,18.6510493146,73.7667845562
19843,3122,18.5562569,73.8090749
9767,1674,18.5163406958,73.8795888796
25733,3864,18.593477,73.8038068
16208,2640,18.5101703945,73.8143253699
15037,2496,18.5312228339,73.8462004066
15071,2424,18.5345183912,73.8996199518
31960,3548,18.5924989211,73.7732768431
16313,2547,18.5018524713,73.81036709989999
16697,2822,18.5422005726,73.935854584
23348,3527,18.602580769,73.8179054484
31436,3334,18.602761256199997,73.7453711405
29949,3276,18.595008714200002,73.7599958852
33218,3606,18.5944700874,73.73515293
31277,3371,18.6049302651,73.7512974814
6459,1170,18.4788325271,73.9016349614
15944,2563,18.5104377746,73.8161234558
14582,2366,18.5365938571,73.8974973187
17179,2726,18.5439288331,73.8387388363
28460,3239,18.5742743246,73.7765005231
18694,2494,18.5163327478,73.7815776095
15583,2494,18.537677196500002,73.9091186598
32388,3440,18.5951262903,73.739763312
6037,1129,18.4856564473,73.8894993067
7491,1366,18.475099925,73.910305202
37856,4107,18.6489406166,73.7612793222
13763,2297,18.5263221365,73.85231081399999
8684,1576,18.4884501696,73.8653433323
20462,3235,18.5647465,73.8128775
13553,2287,18.5178457221,73.8386533409
16041,2713,18.5321691965,73.8297135383
31450,3290,18.611391371,73.7496780977
35177,3789,18.5963706857,73.7170634419
23480,3463,18.5737451667,73.795261234
25540,3185,18.551982480499998,73.7935191393
4726,893,18.473748,73.890575
37983,4127,18.6479875959,73.76603119079999
14335,2342,18.5017380104,73.8291288167
11947,2014,18.5060445491,73.9248789847
32948,3562,18.6018585006,73.7328277901
10032,1733,18.487036779500002,73.8500798866
16128,2738,18.5316964927,73.8313302398
9363,1699,18.4901382732,73.8579008728
18585,2906,18.569541718900002,73.9105935395
14277,2409,18.4901974153,73.8242991641
32067,3563,18.5935173969,73.7735132128
15397,2466,18.5049511532,73.8315783441
37923,4117,18.6483904067,73.7656342238
38380,4267,18.6494660464,73.7659312785
7641,1377,18.490716657,73.9000246301
18052,2774,18.5684201252,73.9076571912
9129,1523,18.5111531177,73.8800780475
16133,2811,18.547508632,73.9156813547
27142,3255,18.563459,73.782463
27654,3965,18.640297476500002,73.7944243848
18127,2872,18.5624281026,73.9167585969
19563,3071,18.5532911,73.8089945
12237,2061,18.5055123183,73.9276098087
4743,886,18.4734746372,73.8911502063
14234,2419,18.5436535586,73.8990328833
18914,2505,18.507887314,73.7721945718
27839,3311,18.5554683457,73.7434681132
30755,4163,18.655889563800002,73.7737130374
10342,1725,18.5189005679,73.87731067840001
5035,946,18.4781927309,73.89032375069999
13295,2238,18.5162510423,73.842429556
6754,1233,18.4810959618,73.9024161547
5533,1092,18.4671313839,73.9066399634
11903,1920,18.5086315997,73.84884841739999
26811,3179,18.5615947394,73.7835916132
14127,2326,18.519658,73.931618
7451,1507,18.448964,73.843718
32393,3441,18.59513,73.739624
16419,2661,18.5114227217,73.8142378628
21616,3330,18.5594862041,73.789578639
38867,4274,18.65694292,73.7699435279
31481,3488,18.591886879300002,73.7449788675
13687,2289,18.5258173084,73.8528881595
30691,3435,18.5979175874,73.763435483
13193,2112,18.4887614636,73.95076900720001
31750,4262,18.659492739,73.76904699949999
25503,3812,18.5952095469,73.8036340848
27229,3259,18.56154,73.785053
19036,3109,18.5598421842,73.9457207546
14584,2517,18.52912505,73.8437435031
6916,1201,18.480069184,73.875403963
17054,2859,18.5538248,73.936114
14024,2291,18.510784319000003,73.8353431597
8417,1445,18.4789447774,73.8604627177
17832,2748,18.565089,73.909232
33646,3788,18.5955571902,73.7872622162
14532,2339,18.536751208800002,73.8971238211
25299,3149,18.551616630599998,73.7915594503
25755,3884,18.5926658,73.8014004
22107,3367,18.598481306900002,73.90106130390001
9924,1731,18.514159751199998,73.8712358102
14916,2388,18.4600208228,73.7860159948
13190,2287,18.526279,73.909778
37911,4115,18.6484885678,73.76557722689999
14016,2331,18.5192429622,73.9314990118
33076,3584,18.59572,73.734539
16573,2814,18.547236,73.930638
17189,2727,18.5438404656,73.8387183845
26064,3949,18.5906904362,73.8043083251
18705,2495,18.5164096844,73.781504184
29153,4143,18.6506998787,73.8395270705
6892,1197,18.479850408599997,73.8754240796
34268,3915,18.5942069699,73.79387486729999
25616,3230,18.552278402,73.7938822433
12289,2004,18.5114802669,73.8489999622
16243,2548,18.5008382179,73.8142579794
5765,1083,18.483291318800003,73.8900950924
25782,3893,18.59242,73.801475
33021,3597,18.6001454443,73.7330618128
14051,2406,18.5244910148,73.8416718319
16768,2682,18.541227882,73.8296313956
8434,1491,18.4889582877,73.8651934639
13243,2307,18.5098206697,73.9278740063
33668,3787,18.5948574,73.7888196
12224,1975,18.510331585699998,73.8462899253
27142,3257,18.5613500057,73.7857028469
18171,2920,18.5639508394,73.91646523029999
37634,4152,18.5780969258,73.687393181
4416,906,18.4528791175,73.8735974953
35906,3957,18.632150786500002,73.7680190429
27053,3421,18.552832101099998,73.8031583279
19825,2674,18.5036390053,73.76839522270001
26572,3257,18.564308,73.777694
12336,2041,18.514373395899998,73.85414175689999
25600,3740,18.6256453536,73.8052125648
5591,1072,18.4695810071,73.9000434056
27961,3610,18.5112519937,73.697594963
30295,3373,18.5934516172,73.7614087388
15157,2410,18.487223,73.819833
33656,3785,18.5949551,73.7887472
4956,913,18.4754058373,73.8915810362
18257,2803,18.571005593,73.90695398609999
13502,2297,18.5233961472,73.931706883
19061,3054,18.55099586,73.92471268770001
14430,2604,18.5456472222,73.9066788554
17949,2817,18.5607836207,73.9183280244
15773,2522,18.553275186300002,73.89973361050001
23622,3541,18.6105630133,73.8178699091
10157,1770,18.4560394287,73.8259222358
13258,2171,18.5400180506,73.8876891509
13653,2307,18.5204984021,73.8434172794
16203,2538,18.5020597726,73.81590016189999
26633,3198,18.564399,73.7780693
19548,3024,18.562857496099998,73.9314446971
8195,1676,18.459536470899998,73.8482506201
10733,1781,18.5218415758,73.8774504885
9837,1732,18.5169752628,73.87807175520001
13531,2285,18.5193644055,73.8433244079
32327,3637,18.5948720715,73.7740506604
82535,6204,18.7621080022,73.4549395368
33167,3645,18.5942835537,73.73453434560001
19743,3115,18.5511048844,73.8039888069
11791,1911,18.508250714000003,73.85031893850001
13643,2314,18.5213097121,73.8411286846
14623,2492,18.5305431789,73.8511715457
13657,2334,18.5195163685,73.84159639479999
18046,2780,18.564922447,73.9112563804
18111,2842,18.5627472078,73.91777917739999
5481,1032,18.467763589100002,73.90161316
10891,1831,18.5205324187,73.872407265
29223,3528,18.569889,73.795111
6781,1254,18.4812877069,73.9024305716
38892,4258,18.6586039439,73.7689159065
34379,3972,18.5935946,73.7928869
9711,1654,18.516315898,73.8790618256
36979,4002,18.587940333,73.7045331672
16302,2595,18.5090843375,73.8115184382
19680,3091,18.5534407867,73.8078887388
24392,3579,18.5882374632,73.7819081917
33773,3802,18.5940255203,73.7872501463
12486,2079,18.5149704554,73.8550540432
14568,2361,18.537669249500002,73.8986359164
7557,1512,18.4553836459,73.8506669551
18557,2936,18.56552,73.916743
27145,3257,18.5613255323,73.78571692850001
17351,2713,18.5593399978,73.9130826294
30645,3388,18.6039375959,73.7532313541
13010,2420,18.501818769,73.9525389299
9164,1548,18.5074011897,73.8750103489
34517,3948,18.6012025,73.7947304687
14431,2184,18.4889032787,73.7927567214
18314,2825,18.570324,73.905357
19414,3068,18.5691886195,73.8319481537
19023,3143,18.5577285417,73.9496864006
11023,1757,18.449461450799998,73.8332057744
28879,4177,18.6531665634,73.80990508939999
26588,3194,18.564935,73.777344
28695,4177,18.651349829,73.8093911111
17973,2417,18.5074768586,73.7827708572
19826,2674,18.5036272414,73.768376112
27993,3402,18.5598812783,73.7905368581
27388,3340,18.563444,73.784139
6800,1269,18.4716143301,73.9135087654
25948,3065,18.556017,73.775445
14364,2496,18.526524003800002,73.8422106206
11595,1977,18.4702799845,73.8222911954
6797,1257,18.4811325302,73.9025861397
20490,3242,18.557754,73.804492
37937,4206,18.6479037299,73.7707679719
13110,2229,18.522884017,73.9280406515
18807,2922,18.567748246,73.91477074470001
25466,3174,18.552035244200002,73.792825453
14103,2341,18.5186866108,73.9343351126
30786,3411,18.594677593900002,73.7633191422
39792,4381,18.663626941300002,73.7711005658
14595,2474,18.519418,73.938761
32393,3616,18.5886636138,73.7795481831
16733,2618,18.502600280699998,73.8217121735
7621,1337,18.492543370699998,73.8999860734
16239,2779,18.533216006700002,73.8295512646
28912,3457,18.565657,73.800936
28518,3248,18.5713259563,73.7749820575
14530,2303,18.5328119699,73.89652535319999
28246,3224,18.571426386600002,73.7747590989
7407,1458,18.4574804248,73.8531563804
6834,1265,18.4812040768,73.9029331505
17858,2831,18.5619306914,73.9144666493
30871,4365,18.6599631823,73.8032384589
26825,3017,18.5705380846,73.763419725
21095,3370,18.5717241812,73.9553552493
9533,1619,18.5142624406,73.8777817413
81903,6198,18.7629321271,73.3903891593
9444,1657,18.5127872678,73.8769821078
20137,3140,18.560041,73.809278
26882,3196,18.562054329200002,73.7839808688
23271,2846,18.539197,73.784546
18570,2926,18.566051056,73.9153739065
37810,4269,18.5780298689,73.6899104342
27151,3279,18.5699078482,73.7746310234
27015,3224,18.5630828398,73.7833706662
6628,1203,18.4803407,73.9014204
12483,2069,18.5122490174,73.8458715007
38829,4280,18.656507728399998,73.7698536739
37027,3976,18.6377251306,73.7588411942
18680,2950,18.5678216634,73.9185992628
7737,1391,18.491576439,73.8999156654
13745,2334,18.5222437312,73.8412792236
14597,2408,18.5148194422,73.828936033
15167,2526,18.5309329159,73.8473195583
20746,3261,18.560206,73.802929
30912,3494,18.5963595637,73.76395247880001
21213,3350,18.5655075702,73.8036159799
19306,3011,18.5666136096,73.918476887
20101,2778,18.5074463367,73.8066294417
19616,3232,18.5584557648,73.9524172246
9270,1585,18.5117304768,73.8764765114
17429,2937,18.5502819551,73.94330944869999
14863,2605,18.5492190386,73.90197560189999
14883,2412,18.536577963,73.8996591792
36747,3970,18.641147292,73.7566132843
15976,2572,18.5570499457,73.8971925527
10487,1754,18.5146531685,73.87997109439999
23241,3573,18.600135911400002,73.90976272520001
18072,2817,18.5545532613,73.9047473297
13666,2318,18.521515718099998,73.8410931453
13670,2054,18.484787096199998,73.7985194474
18453,2877,18.5651344392,73.9151157439
7805,1479,18.4648601325,73.9339636266
15171,2527,18.5309643873,73.8473098353
32512,3639,18.5974863756,73.77400171010001
20982,3262,18.5557442368,73.79451390359999
21704,3405,18.5765180633,73.9674345776
30873,4366,18.6599873239,73.8032109663
16627,2597,18.501715436199998,73.8220008463
15792,2667,18.5293081581,73.8307857513
15150,2488,18.503713722,73.8213936612
14737,2542,18.5305177474,73.8440844789
32597,3654,18.5872167313,73.7806006148
18234,2799,18.5708209433,73.9069340006
14344,2339,18.522788,73.931771
13574,2314,18.5205944115,73.8409546763
31406,3429,18.588589252000002,73.73852781949999
33384,3829,18.578177966,73.7374867871
14544,2547,18.549348407100002,73.9033043012
18544,2917,18.56581491,73.9153430611
18538,3198,18.5518785423,73.9484036341
11292,1907,18.5257705768,73.8764228672
27177,3252,18.5637353496,73.7820302323
30481,3394,18.5977946111,73.7614516541
13899,2289,18.5193043197,73.8454188779
19020,3143,18.5576726014,73.94978865979999
9008,1542,18.4876590541,73.8572578132
13672,2310,18.5205912324,73.8436774537
11776,1893,18.5082122439,73.8506662846
28545,3296,18.5689925235,73.77663396300001
7134,1312,18.4876345702,73.8989282772
65221,7814,18.410271,73.509065
14321,2507,18.54878421,73.90533406
13981,2380,18.5242853303,73.84134091439999
18100,2917,18.5509809208,73.838977553
6475,1174,18.478973714400002,73.9015605301
9149,1543,18.5072536671,73.8750217482
35658,3947,18.6308958509,73.7779572979
13820,2337,18.520107051700002,73.845631443
17478,2715,18.5622053007,73.9085835591
12300,2132,18.5079820588,73.9260246232
11601,1837,18.5072021613,73.8511668518
24829,3708,18.5975000397,73.8053433225
3162,584,18.4618297363,73.8901245967
20449,3259,18.5577458,73.8048815
38458,4290,18.648911073,73.7653807551
27693,3123,18.5698280753,73.7714579701
13979,2298,18.5190375893,73.8445716351
5863,1071,18.472575014300002,73.899480477
6971,1213,18.4805537959,73.875486441
15238,2518,18.4980389744,73.8264968991
12789,2136,18.512914756300002,73.8451815024
32482,4548,18.6595927997,73.7774453312
6037,1102,18.4862679158,73.8884351403
18783,3015,18.5618480543,73.8297849521
9394,1648,18.5125755286,73.8768372685
26657,3193,18.564297593,73.7786305323
33023,3696,18.57925691,73.7362023443
15423,2420,18.4938028219,73.8142593205
37328,4155,18.6297165206,73.7875049561
29132,4138,18.6504317655,73.839721866
29756,4034,18.6548971921,73.78027372060001
14705,2541,18.5489711086,73.9009952545
8263,1362,18.4971773171,73.8766019046
16974,2638,18.5018750456,73.8042007014
17265,2901,18.5537605444,73.9397028834
20333,3192,18.5607109,73.8112462
15002,2347,18.4916915427,73.8287355378
31280,3369,18.603808,73.748297
12205,2088,18.4704758757,73.8293638453
14178,2424,18.5260067781,73.8417626917
14163,2335,18.5091793995,73.83271995930001
14480,2308,18.5393034641,73.8996253163
13132,2233,18.5229647471,73.9282307401
12215,2016,18.511692961199998,73.8486948609
25228,2945,18.557784,73.770994
20836,3342,18.561917,73.804104
6812,1229,18.4758561189,73.9088376984
16383,2803,18.5329678,73.8275062
9068,1587,18.4881493681,73.8571622595
7305,1438,18.456621744,73.8532961905
21018,3283,18.5715420721,73.81724193689999
33701,3688,18.605699,73.72779
18861,2563,18.506316,73.7929012
31895,3474,18.5856522539,73.7343536317
15152,2528,18.5241801036,73.829465434
18639,3155,18.553420126400002,73.9480784163
30759,3392,18.5922990385,73.7649452314
14764,2370,18.537238839,73.9000920206
15465,2471,18.5372960576,73.9085466787
18252,2819,18.565358,73.913203
36340,3851,18.6398079173,73.7508924678
16454,2835,18.5341124501,73.8296800107
18490,3048,18.5603945874,73.9447967336
13200,2214,18.5191142067,73.8485879079
13437,2273,18.5194740859,73.84138952939999
7381,1453,18.4572609846,73.85312050579999
30207,3326,18.5980113289,73.7587949261
16674,2661,18.504041,73.81146
18535,2914,18.5657376778,73.9153303206
18560,2898,18.5651045633,73.9161319658
27190,3050,18.5664950603,73.7707642838
13681,2354,18.5436255861,73.9050795883
38151,4158,18.6471972201,73.7672636658
9704,1631,18.5165254072,73.8789086044
18078,2978,18.5621366484,73.8379244506
13749,2270,18.520520338,73.84609412399999
17932,2810,18.561800061099998,73.9172078669
35243,3954,18.628033292,73.78081955020001
14581,2365,18.5375576735,73.898640275
9553,1603,18.5151618446,73.8787858933
14759,2542,18.5490032124,73.9005047455
34120,3866,18.5935986,73.7929328
15980,2575,18.5109242082,73.8157288358
19001,3152,18.5574428007,73.9497115463
30721,4302,18.66060325,73.7955810875
15269,2492,18.5398842248,73.9059506357
18263,2833,18.569183,73.908816
16969,2823,18.550661793499998,73.9395235106
14648,2535,18.5281592787,73.8409241661
12293,2011,18.5135680936,73.8550869003
18448,2876,18.56512554,73.9150631055
12911,2154,18.5145841792,73.8455687463
29474,4141,18.6480508131,73.7882301584
27780,3137,18.5645515396,73.7757712975
12070,2121,18.5321895415,73.8765710592
